Authors,Title,Year,Source,ArticleURL,DOI,Cites,capture.READER_COUNT_plumx,citation.Scopus_plumx,citation.CrossRef_plumx,citation.Academic Citation Index (ACI) - airiti_plumx,citation.PubMed_plumx,mention.ABSTRACT_VIEWS_plumx,mention.DOWNLOAD_COUNT_plumx,mention.FULL_TEXT_VIEWS_plumx,capture.EXPORTS_SAVES_plumx,readers.citeulike_altmetrics,readers.mendeley_altmetrics,readers.connotea_altmetrics,readers_count_altmetrics,cited_by_posts_count_altmetrics,cited_by_accounts_count_altmetrics,cited_by_tweeters_count_altmetrics,mention.FACEBOOK_COUNT_plumx,cited_by_fbwalls_count_altmetrics,cited_by_videos_count_altmetrics,cited_by_feeds_count_altmetrics,cited_by_linkedin_count_altmetrics,cited_by_weibo_count_altmetrics,cited_by_msm_count_altmetrics,mention.NEWS_COUNT_plumx,cited_by_patents_count_altmetrics,citation.Patent Families_plumx,citation.Policy Citation_plumx,cited_by_policies_count_altmetrics,impact_factor,cited_by_wikipedia_count_altmetrics,Bibliometrics_avg,Social Media_avg,News Media_avg,Patents_avg,Policies_avg,Journal Impact Factor_avg,Misc._avg,Bibliometrics_pct,Social Media_pct,News Media_pct,Patents_pct,Policies_pct,Journal Impact Factor_pct,Misc._pct,composite_score,composite_index_pct
"Andrew Whitehead, Benjamin Dubansky, Charlotte Bodinier, Tzintzuni I. Garcia, Scott Miles, Chet Pilley, Vandana Raghunathan, Jennifer L. Roach, Nan Walker, Ronald B. Walter, Charles D. Rice, Fernando Galvez",Genomic and physiological footprint of the<i>Deepwater Horizon</i>oil spill on resident marsh fishes,2011,Proceedings of the National Academy of Sciences,http://dx.doi.org/10.1073/pnas.1109545108,10.1073/pnas.1109545108,0.97786,0.97156,0.97726,0.98324,0.49048,0.979,0.47692,0.98172,0.4994,0.4999,0.48702,0.97252,0.49746,0.97244,0.93498,0.93638,0.91874,0.46874,0.481,0.49776,0.99358,0.49996,0.5,0.9768,0.47158,0.46002,0.48984,0.99888,0.48278,0.2003,0.484,0.7529938461538462,0.6771142857142857,0.72419,0.47492999999999996,0.74083,0.2003,0.6584466666666667,0.99388,0.90072,0.94956,0.45966,0.97316,0.2003,0.98408,0.8844690000000001,0.99112
"Scott Frickel, Sahra Gibbon, Jeff Howard, Joanna Kempner, Gwen Ottinger, David J. Hess",Undone Science: Charting Social Movement and Civil Society Challenges to Research Agenda Setting,2009,"Science, Technology, &amp; Human Values",http://dx.doi.org/10.1177/0162243909345836,10.1177/0162243909345836,0.99036,0.9809,0.99076,0.99128,0.9992,0.93308,0.47692,0.48884,0.4994,0.4999,0.99732,0.98472,0.49746,0.98482,0.89492,0.8976,0.91254,0.46874,0.481,0.49776,0.97128,0.49996,0.5,0.47926,0.95874,0.46002,0.48984,0.9892,0.48278,0.2003,0.97632,0.7942,0.6649657142857143,0.7190000000000001,0.47492999999999996,0.7359899999999999,0.2003,0.81512,0.99912,0.8806,0.94094,0.45966,0.96842,0.2003,0.99374,0.8842240000000001,0.99108
"Zacariah L. Hildenbrand, Doug D. Carlton, Brian E. Fontenot, Jesse M. Meik, Jayme L. Walton, Josh T. Taylor, Jonathan B. Thacker, Stephanie Korlie, C. Phillip Shelor, Drew Henderson, Akinde F. Kadjo, Corey E. Roelke, Paul F. Hudak, Taylour Burton, Hanadi S. Rifai, Kevin A. Schug",A Comprehensive Analysis of Groundwater Quality in The Barnett Shale Region,2015,Environmental Science &amp; Technology,http://dx.doi.org/10.1021/acs.est.5b01526,10.1021/acs.est.5b01526,0.95986,0.92888,0.9579,0.96574,0.49048,0.91282,0.47692,0.48884,0.4994,0.4999,0.48702,0.94692,0.49746,0.94704,0.96642,0.96834,0.94924,0.95178,0.99686,0.49776,0.99608,0.49996,0.5,0.97642,0.95534,0.46002,0.48984,0.99622,0.48278,0.2003,0.484,0.6999476923076922,0.8332285714285713,0.96588,0.47492999999999996,0.7395,0.2003,0.65928,0.96748,0.99572,0.9801,0.45966,0.97226,0.2003,0.98776,0.8839170000000002,0.99104
"Muhammad A. Abdul-Ghani, Christopher P. Jenkinson, Dawn K. Richardson, Devjit Tripathy, Ralph A. DeFronzo",Insulin Secretion and Action in Subjects With Impaired Fasting Glucose and Impaired Glucose Tolerance,2006,Diabetes,http://dx.doi.org/10.2337/db05-1200,10.2337/db05-1200,0.98788,0.90678,0.98784,0.98994,0.49048,0.99648,0.47692,0.48884,0.4994,0.4999,0.48702,0.91558,0.49746,0.91582,0.8618,0.86796,0.84302,0.46874,0.96298,0.49776,0.48296,0.49996,0.5,0.47926,0.47158,0.97436,0.48984,0.9908,0.97462,0.75562,0.484,0.7040353846153846,0.7149228571428571,0.47542,0.7321,0.98271,0.75562,0.48824,0.97076,0.95276,0.46408,0.96458,0.99024,0.75562,0.46854,0.8837539999999999,0.991
"James T. Sharkey, Roopashri Puttaramu, R. Ann Word, James Olcese",Melatonin Synergizes with Oxytocin to Enhance Contractility of Human Myometrial Smooth Muscle Cells,2009,The Journal of Clinical Endocrinology &amp; Metabolism,http://dx.doi.org/10.1210/jc.2008-1723,10.1210/jc.2008-1723,0.89334,0.82782,0.90224,0.89706,0.49048,0.94522,0.47692,0.48884,0.4994,0.4999,0.48702,0.8863,0.49746,0.88638,0.9912,0.99296,0.98108,0.9668,1.0,0.49776,0.48296,0.49996,0.5,0.96222,0.47158,0.93998,0.48984,0.92574,0.48278,0.2003,0.484,0.6757723076923077,0.8474285714285713,0.7169,0.71491,0.70426,0.2003,0.48824,0.9434,0.99848,0.93636,0.93686,0.914,0.2003,0.46854,0.883712,0.99096
"Michael E. Ramón, Aparna Gupta, Chris Corbet, Domingo A. Ferrer, Hema C. P. Movva, Gary Carpenter, Luigi Colombo, George Bourianoff, Mark Doczy, Deji Akinwande, Emanuel Tutuc, Sanjay K. Banerjee","CMOS-Compatible Synthesis of Large-Area, High-Mobility Graphene by Chemical Vapor Deposition of Acetylene on Cobalt Thin Films",2011,ACS Nano,http://dx.doi.org/10.1021/nn202012m,10.1021/nn202012m,0.93452,0.91192,0.931,0.9497,0.49048,0.79792,0.47692,0.48884,0.4994,0.4999,0.48702,0.93396,0.49746,0.93412,0.8551,0.86058,0.39468,0.46874,0.481,0.49776,0.97312,0.49996,0.5,0.47926,0.47158,0.98526,0.99674,0.93104,0.48278,0.92242,0.484,0.6845107692307691,0.5800085714285714,0.47542,0.991,0.7069099999999999,0.92242,0.6516266666666667,0.9518,0.76248,0.46408,0.99584,0.91868,0.92242,0.94814,0.883536,0.99092
"C. A. Gaydos, T. C. Quinn, D. Willis, A. Weissfeld, E. W. Hook, D. H. Martin, D. V. Ferrero, J. Schachter",Performance of the APTIMA Combo 2 Assay for Detection of <i>Chlamydia trachomatis</i> and <i>Neisseria gonorrhoeae</i> in Female Urine and Endocervical Swab Specimens,2003,Journal of Clinical Microbiology,http://dx.doi.org/10.1128/jcm.41.1.304-309.2003,10.1128/jcm.41.1.304-309.2003,0.9474,0.65348,0.94374,0.95558,0.49048,0.97678,0.47692,0.48884,0.4994,0.4999,0.48702,0.79688,0.49746,0.79698,0.84408,0.8393,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.95986,0.47158,0.96168,0.48984,0.98788,0.9928,0.71648,0.484,0.6587276923076922,0.5753942857142859,0.71572,0.72576,0.99034,0.71648,0.48824,0.91958,0.7581,0.93398,0.95418,0.99444,0.71648,0.46854,0.8831109999999999,0.99086
"C. A. Gaydos, T. C. Quinn, D. Willis, A. Weissfeld, E. W. Hook, D. H. Martin, D. V. Ferrero, J. Schachter",Performance of the APTIMA Combo 2 Assay for Detection of <i>Chlamydia trachomatis</i> and <i>Neisseria gonorrhoeae</i> in Female Urine and Endocervical Swab Specimens,2003,Journal of Clinical Microbiology,http://dx.doi.org/10.1128/jcm.41.1.304-309.2003,10.1128/jcm.41.1.304-309.2003,0.9474,0.65348,0.94374,0.95558,0.49048,0.97678,0.47692,0.48884,0.4994,0.4999,0.48702,0.79688,0.49746,0.79698,0.84408,0.8393,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.95986,0.47158,0.96168,0.48984,0.98788,0.9928,0.71648,0.484,0.6587276923076922,0.5753942857142859,0.71572,0.72576,0.99034,0.71648,0.48824,0.91958,0.7581,0.93398,0.95418,0.99444,0.71648,0.46854,0.8831109999999999,0.99086
"David M. Bass, Katherine S. Judge, A. Lynn Snow, Nancy L. Wilson, Robert Morgan, Wendy J. Looman, Catherine A. McCarthy, Katie Maslow, Jennifer A. Moye, Ronda Randazzo, Maurilio Garcia‐Maldonado, Richard Elbein, Germaine Odenheimer, Mark E. Kunik",Caregiver Outcomes of Partners in Dementia Care: Effect of a Care Coordination Program for Veterans with Dementia and Their Family Members and Friends,2013,Journal of the American Geriatrics Society,http://dx.doi.org/10.1111/jgs.12362,10.1111/jgs.12362,0.92312,0.9779,0.92364,0.93326,0.49048,0.95814,0.47692,0.48884,0.4994,0.4999,0.9896,0.98212,0.49746,0.98208,0.877,0.85952,0.81156,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.96542,0.47158,0.46002,0.48984,0.99814,0.99834,0.77856,0.484,0.7461338461538461,0.6425400000000001,0.7184999999999999,0.47492999999999996,0.99824,0.77856,0.48824,0.99164,0.84632,0.9405,0.45966,0.99928,0.77856,0.46854,0.8827509999999998,0.9908
"Dan Luo, Feng Wang, Jingyi Zhu, Feng Cao, Yuan Liu, Xiaogang Li, Richard C. Willson, Zhaozhong Yang, Ching-Wu Chu, Zhifeng Ren",Nanofluid of graphene-based amphiphilic Janus nanosheets for tertiary or enhanced oil recovery: High performance at low concentration,2016,Proceedings of the National Academy of Sciences,http://dx.doi.org/10.1073/pnas.1608135113,10.1073/pnas.1608135113,0.99036,0.97642,0.99004,0.98378,0.49048,0.95356,0.47692,0.48884,0.4994,0.4999,0.48702,0.9808,0.49746,0.98064,0.96836,0.97252,0.39468,0.94414,0.481,0.49776,0.98024,0.49996,0.5,0.99176,0.96724,0.99854,0.99848,0.45314,0.48278,0.2003,0.484,0.7157892307692306,0.6800942857142857,0.9795,0.99851,0.46796,0.2003,0.654,0.98068,0.90552,0.98928,0.99972,0.4492,0.2003,0.95954,0.882704,0.99076
"Kristine R. Ehrich, Julie R. Irwin",Willful Ignorance in the Request for Product Attribute Information,2005,Journal of Marketing Research,http://dx.doi.org/10.1509/jmkr.2005.42.3.266,10.1509/jmkr.2005.42.3.266,0.94996,0.95664,0.93502,0.92344,0.98442,0.3452,0.47692,0.48884,0.4994,0.4999,0.48702,0.96606,0.49746,0.96598,0.92412,0.92896,0.39468,0.46874,0.481,0.49776,0.984,0.49996,0.5,0.99036,0.97328,0.46002,0.48984,0.96072,0.48278,0.69812,0.484,0.6943307692307692,0.5996371428571428,0.98182,0.47492999999999996,0.72175,0.69812,0.6552533333333334,0.96192,0.7838,0.99064,0.45966,0.94876,0.69812,0.96764,0.8825339999999999,0.99072
"Steven E. Coutré, Richard R. Furman, Ian W. Flinn, Jan A. Burger, Kristie Blum, Jeff Sharman, Jeffrey Jones, William Wierda, Weiqiang Zhao, Nyla A. Heerema, Amy J. Johnson, Anh Tran, Cathy Zhou, Elizabeth Bilotti, Danelle F. James, John C. Byrd, Susan O'Brien",Extended Treatment with Single-Agent Ibrutinib at the 420 mg Dose Leads to Durable Responses in Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma,2017,Clinical Cancer Research,http://dx.doi.org/10.1158/1078-0432.ccr-16-1431,10.1158/1078-0432.ccr-16-1431,0.92952,0.89732,0.93082,0.92268,0.49048,0.97574,0.47692,0.48884,0.4994,0.4999,0.48702,0.9255,0.49746,0.92582,0.89428,0.89188,0.90604,0.94514,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.95964,0.46002,0.48984,0.45314,0.9928,0.93308,0.484,0.6936846153846153,0.7311857142857142,0.71945,0.47492999999999996,0.72297,0.93308,0.48824,0.96124,0.962,0.942,0.45966,0.95164,0.93308,0.46854,0.8822309999999999,0.99068
"Neil P. Shah, Philippe Rousselot, Charles Schiffer, Delphine Rea, Jorge E. Cortes, Jorge Milone, Hesham Mohamed, Diane Healey, Hagop Kantarjian, Andreas Hochhaus, Giuseppe Saglio","Dasatinib in imatinib‐resistant or ‐intolerant chronic‐phase, chronic myeloid leukemia patients: 7‐year follow‐up of study CA180‐034",2016,American Journal of Hematology,http://dx.doi.org/10.1002/ajh.24423,10.1002/ajh.24423,0.98084,0.9551,0.98054,0.9833,0.49048,0.99408,0.47692,0.48884,0.4994,0.4999,0.48702,0.96532,0.49746,0.96532,0.8429,0.84826,0.88608,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.96724,0.46002,0.48984,0.97592,0.48278,0.92508,0.484,0.7141292307692308,0.6467057142857142,0.72325,0.47492999999999996,0.7293499999999999,0.92508,0.48824,0.97956,0.855,0.9481,0.45966,0.96052,0.92508,0.46854,0.881789,0.99064
"Tricia J. Burke, Stephen A. Rains","The Paradoxical Outcomes of Observing Others’ Exercise Behavior on Social Network Sites: Friends’ Exercise Posts, Exercise Attitudes, and Weight Concern",2018,Health Communication,http://dx.doi.org/10.1080/10410236.2018.1428404,10.1080/10410236.2018.1428404,0.80688,0.94562,0.81438,0.4128,0.49048,0.82998,0.47692,0.48884,0.4994,0.4999,0.48702,0.95726,0.49746,0.95728,0.99056,0.99116,0.97074,0.46874,0.99238,0.49776,0.98478,0.49996,0.5,0.99824,0.99624,0.46002,0.48984,0.9945,0.9947,0.81574,0.484,0.6428723076923077,0.7733628571428571,0.99724,0.47492999999999996,0.9946,0.81574,0.6555133333333333,0.89624,0.98584,0.99764,0.45966,0.99718,0.81574,0.9698,0.881429,0.9906
"Juan Peng, Wei Gao, Bipin Kumar Gupta, Zheng Liu, Rebeca Romero-Aburto, Liehui Ge, Li Song, Lawrence B. Alemany, Xiaobo Zhan, Guanhui Gao, Sajna Antony Vithayathil, Benny Abraham Kaipparettu, Angel A. Marti, Takuya Hayashi, Jun-Jie Zhu, Pulickel M. Ajayan",Graphene Quantum Dots Derived from Carbon Fibers,2012,Nano Letters,http://dx.doi.org/10.1021/nl2038979,10.1021/nl2038979,0.99968,0.99904,0.99968,0.99968,0.49048,0.99872,0.47692,0.48884,0.4994,0.4999,0.99666,0.99916,0.49746,0.99916,0.93408,0.94052,0.84302,0.94092,0.96574,0.49776,0.98478,0.49996,0.5,0.47926,0.47158,0.99638,0.99194,0.45314,0.48278,0.87964,0.484,0.7650076923076923,0.8034628571428571,0.47542,0.99416,0.46796,0.87964,0.6555133333333333,0.99696,0.9922,0.46408,0.9978,0.4492,0.87964,0.9698,0.88128,0.99056
"M. Roach, M. DeSilvio, C. Lawton, V. Uhl, M. Machtay, M.J. Seider, M. Rotman, C. Jones, S.O. Asbell, R.K. Valicenti, S. Han, C.R. Thomas, W.S. Shipley",Phase III Trial Comparing Whole-Pelvic Versus Prostate-Only Radiotherapy and Neoadjuvant Versus Adjuvant Combined Androgen Suppression: Radiation Therapy Oncology Group 9413,2003,Journal of Clinical Oncology,http://dx.doi.org/10.1200/jco.2003.05.004,10.1200/jco.2003.05.004,0.99088,0.91928,0.99124,0.99276,0.49048,0.99008,0.47692,0.48884,0.4994,0.4999,0.9906,0.93966,0.49746,0.9402,0.78652,0.79152,0.8357,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.95986,0.47158,0.46002,0.48984,0.94066,0.48278,0.95254,0.484,0.7474476923076924,0.6233485714285715,0.71572,0.47492999999999996,0.71172,0.95254,0.48824,0.99216,0.819,0.93398,0.45966,0.92816,0.95254,0.46854,0.8812139999999999,0.99052
"Renyi Zhang, Alexei Khalizov, Lin Wang, Min Hu, Wen Xu",Nucleation and Growth of Nanoparticles in the Atmosphere,2011,Chemical Reviews,http://dx.doi.org/10.1021/cr2001756,10.1021/cr2001756,0.99828,0.995,0.99804,0.99844,0.49048,0.98792,0.47692,0.48884,0.4994,0.4999,0.48702,0.99584,0.49746,0.99588,0.8937,0.89576,0.80262,0.98724,0.99112,0.49776,0.48296,0.49996,0.5,0.47926,0.47158,0.46002,0.48984,0.9603,0.99728,0.98414,0.98846,0.7239338461538461,0.7957714285714285,0.47542,0.47492999999999996,0.97879,0.98414,0.6563933333333334,0.9856,0.99124,0.46408,0.45966,0.98808,0.98414,0.97416,0.881021,0.99048
"James R. Marshall, Catherine M. Tangen, Wael A. Sakr, David P. Wood, Donna L. Berry, Eric A. Klein, Scott M. Lippman, Howard L. Parnes, David S. Alberts, David F. Jarrard, W. Robert Lee, J. Michael Gaziano, E. David Crawford, Benjamin Ely, Michael Ray, Warren Davis, Lori M. Minasian, Ian M. Thompson",Phase III Trial of Selenium to Prevent Prostate Cancer in Men with High-grade Prostatic Intraepithelial Neoplasia: SWOG S9917,2011,Cancer Prevention Research,http://dx.doi.org/10.1158/1940-6207.capr-10-0343,10.1158/1940-6207.capr-10-0343,0.92832,0.84446,0.9288,0.9382,0.49048,0.97398,0.47692,0.48884,0.4994,0.4999,0.48702,0.89254,0.49746,0.89272,0.86818,0.87478,0.86008,0.46874,0.481,0.49776,0.97312,0.49996,0.5,0.96352,0.47158,0.46002,0.48984,0.97368,0.98208,0.65258,0.484,0.6854399999999999,0.6503914285714286,0.71755,0.47492999999999996,0.97788,0.65258,0.6516266666666667,0.95296,0.8594,0.93854,0.45966,0.98714,0.65258,0.94814,0.8809899999999999,0.99044
"Wendy M. Chung, Jessica C. Smith, Lauren M. Weil, Sonya M. Hughes, Sibeso N. Joyner, Emily M. Hall, Julia Ritch, Divya Srinath, Edward Goodman, Michelle S. Chevalier, Lauren Epstein, Jennifer C. Hunter, Alexander J. Kallen, Mateusz P. Karwowski, David T. Kuhar, Charnetta Smith, Lyle R. Petersen, Barbara E. Mahon, David L. Lakey, Stephanie J. Schrag",Active Tracing and Monitoring of Contacts Associated With the First Cluster of Ebola in the United States,2015,Annals of Internal Medicine,http://dx.doi.org/10.7326/m15-0968,10.7326/m15-0968,0.65404,0.81182,0.67394,0.71448,0.49048,0.87158,0.47692,0.48884,0.4994,0.4999,0.48702,0.8771,0.49746,0.87718,0.95094,0.9556,0.91254,0.46874,0.99238,0.49776,0.98786,0.49996,0.5,0.98566,0.96596,0.46002,0.48984,0.9835,0.99702,0.95744,0.484,0.6358553846153845,0.7543085714285713,0.9758100000000001,0.47492999999999996,0.99026,0.95744,0.65654,0.88524,0.97496,0.98694,0.45966,0.99418,0.95744,0.97458,0.8807950000000001,0.9904
"Heinrich Taegtmeyer, Patrick McNulty, Martin E. Young",Adaptation and Maladaptation of the Heart in Diabetes: Part I,2002,Circulation,http://dx.doi.org/10.1161/01.cir.0000012466.50373.e8,10.1161/01.cir.0000012466.50373.e8,0.98448,0.85016,0.98648,0.98864,0.9824,0.9926,0.47692,0.48884,0.4994,0.4999,0.9896,0.88248,0.49746,0.88432,0.82864,0.83412,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.47158,0.9791,0.48984,0.45314,0.96898,0.94068,0.484,0.7707076923076923,0.5724485714285714,0.47542,0.73447,0.71106,0.94068,0.48824,0.99732,0.75632,0.46408,0.96826,0.92756,0.94068,0.46854,0.8807429999999999,0.99036
"Thomas G. Chasteen, Ronald Bentley",Biomethylation of Selenium and Tellurium:  Microorganisms and Plants,2002,Chemical Reviews,http://dx.doi.org/10.1021/cr010210+,10.1021/cr010210+,0.96056,0.85264,0.97092,0.96944,0.49048,0.9489,0.47692,0.48884,0.4994,0.4999,0.48702,0.87954,0.49746,0.87962,0.8687,0.87536,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.47158,0.92584,0.48984,0.9115,0.48278,0.96184,0.9976,0.6877753846153846,0.5840628571428572,0.47542,0.70784,0.69714,0.96184,0.65944,0.955,0.7655,0.46408,0.92452,0.90236,0.96184,0.98814,0.8806449999999999,0.99032
"Aurélie Crabbé, Michael J. Schurr, Pieter Monsieurs, Lisa Morici, Jill Schurr, James W. Wilson, C. Mark Ott, George Tsaprailis, Duane L. Pierson, Heidi Stefanyshyn-Piper, Cheryl A. Nickerson",Transcriptional and Proteomic Responses of<i>Pseudomonas aeruginosa</i>PAO1 to Spaceflight Conditions Involve Hfq Regulation and Reveal a Role for Oxygen,2011,Applied and Environmental Microbiology,http://dx.doi.org/10.1128/aem.01582-10,10.1128/aem.01582-10,0.95696,0.91108,0.95372,0.96668,0.49048,0.98566,0.47692,0.48884,0.4994,0.4999,0.48702,0.93476,0.49746,0.93496,0.82734,0.83296,0.80262,0.95954,0.481,0.49776,0.48296,0.49996,0.5,0.97228,0.96068,0.46002,0.48984,0.9603,0.98208,0.72446,0.484,0.7020676923076923,0.7004885714285713,0.96648,0.47492999999999996,0.97119,0.72446,0.48824,0.96932,0.93868,0.98028,0.45966,0.98342,0.72446,0.46854,0.8805139999999999,0.99028
"Steven M. Quiring, Trent W. Ford, Jessica K. Wang, Angela Khong, Elizabeth Harris, Terra Lindgren, Daniel W. Goldberg, Zhongxia Li",The North American Soil Moisture Database: Development and Applications,2016,Bulletin of the American Meteorological Society,http://dx.doi.org/10.1175/bams-d-13-00263.1,10.1175/bams-d-13-00263.1,0.95638,0.91754,0.95568,0.9371,0.49048,0.3452,0.47692,0.48884,0.4994,0.4999,0.48702,0.94172,0.49746,0.94186,0.87582,0.86796,0.8647,0.46874,0.97554,0.49776,0.98024,0.49996,0.5,0.47926,0.96724,0.46002,0.48984,0.97592,0.48278,0.89086,0.484,0.65224,0.7218171428571428,0.72325,0.47492999999999996,0.7293499999999999,0.89086,0.654,0.91044,0.95636,0.9481,0.45966,0.96052,0.89086,0.95954,0.8802040000000001,0.99024
"Lianjin Jin, Oliver Wessely, Eric G. Marcusson, Cristina Ivan, George A. Calin, Suresh K. Alahari","Prooncogenic Factors miR-23b and miR-27b Are Regulated by Her2/<i>Neu</i>, EGF, and TNF-α in Breast Cancer",2013,Cancer Research,http://dx.doi.org/10.1158/0008-5472.can-12-2162,10.1158/0008-5472.can-12-2162,0.96848,0.82502,0.97124,0.97016,0.49048,0.99396,0.47692,0.48884,0.4994,0.4999,0.48702,0.88316,0.49746,0.8831,0.89692,0.9035,0.84778,0.46874,0.98344,0.49776,0.48296,0.49996,0.5,0.98172,0.47158,0.9686,0.48984,0.45314,0.48278,0.91808,0.484,0.689743076923077,0.72862,0.72665,0.72922,0.46796,0.91808,0.48824,0.95696,0.96024,0.95312,0.95982,0.4492,0.91808,0.46854,0.880049,0.9902
"Muhammad A. Abdul-Ghani, Ken Williams, Ralph DeFronzo, Michael Stern",Risk of Progression to Type 2 Diabetes Based on Relationship Between Postload Plasma Glucose and Fasting Plasma Glucose,2006,Diabetes Care,http://dx.doi.org/10.2337/dc05-1711,10.2337/dc05-1711,0.89334,0.70062,0.8854,0.90656,0.49048,0.9532,0.47692,0.48884,0.4994,0.4999,0.48702,0.8181,0.49746,0.81798,0.80014,0.8055,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.94674,0.97436,0.48984,0.91896,0.48278,0.8856,0.484,0.6555292307692308,0.5642885714285714,0.7130000000000001,0.7321,0.70087,0.8856,0.48824,0.91468,0.74618,0.9305,0.96458,0.9084,0.8856,0.46854,0.880013,0.99016
"Shanshan Chen, Lola Brown, Mark Levendorf, Weiwei Cai, Sang-Yong Ju, Jonathan Edgeworth, Xuesong Li, Carl W. Magnuson, Aruna Velamakanni, Richard D. Piner, Junyong Kang, Jiwoong Park, Rodney S. Ruoff",Oxidation Resistance of Graphene-Coated Cu and Cu/Ni Alloy,2011,ACS Nano,http://dx.doi.org/10.1021/nn103028d,10.1021/nn103028d,0.99896,0.99788,0.999,0.99908,0.49048,0.991,0.47692,0.48884,0.4994,0.4999,0.99612,0.99816,0.49746,0.9982,0.95276,0.9588,0.80262,0.94036,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.47158,0.99826,0.99118,0.45314,0.48278,0.92242,0.97854,0.7640338461538462,0.7336428571428572,0.47542,0.99472,0.46796,0.92242,0.6530866666666667,0.99684,0.96336,0.46408,0.998,0.4492,0.92242,0.95532,0.8797709999999999,0.99012
"Julie Maslowsky, Justin Jager, Douglas Hemken",Estimating and interpreting latent variable interactions,2014,International Journal of Behavioral Development,http://dx.doi.org/10.1177/0165025414552301,10.1177/0165025414552301,0.99506,0.9907,0.99556,0.98622,0.99702,0.99596,0.47692,0.48884,0.4994,0.4999,0.48702,0.98936,0.49746,0.98936,0.84662,0.85192,0.87398,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.96654,0.96434,0.46002,0.48984,0.96882,0.48278,0.67002,0.484,0.7610553846153846,0.6460314285714286,0.96544,0.47492999999999996,0.7258,0.67002,0.48824,0.99572,0.8543,0.97952,0.45966,0.9555,0.67002,0.46854,0.8796860000000001,0.99008
"Jane N. Bolin, Gail R. Bellamy, Alva O. Ferdinand, Ann M. Vuong, Bita A. Kash, Avery Schulze, Janet W. Helduser","Rural Healthy People 2020: New Decade, Same Challenges",2015,The Journal of Rural Health,http://dx.doi.org/10.1111/jrh.12116,10.1111/jrh.12116,0.99296,0.99132,0.99228,0.9938,0.49048,0.99828,0.47692,0.48884,0.4994,0.4999,0.48702,0.99238,0.49746,0.99238,0.91782,0.90262,0.8581,0.46874,0.481,0.49776,0.98786,0.49996,0.5,0.97642,0.47158,0.46002,0.48984,0.99852,0.99702,0.2003,0.484,0.7231123076923077,0.6611771428571428,0.724,0.47492999999999996,0.99777,0.2003,0.65654,0.9852,0.8746,0.94944,0.45966,0.99904,0.2003,0.97458,0.8796180000000001,0.99004
